,Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Shipment TimeFrame,Shipping options,Year,Month,Month-Year,day
697,AZ-2011-3004709,2011-09-19,Ethan Barrett,Perpignan,France,Central,Consumer,2011-09-23,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Cisco Smart Phone, Cordless",0.15,1108.0,326.0,2,Technology,Phones,4,Standard Shipping,2011,Sep,09/2011,0
698,AZ-2011-2202582,2011-09-20,Noah Hart,Drancy,France,Central,Consumer,2011-09-23,Economy Plus,Ile-de-France,"Novimex Steel Folding Chair, Adjustable",0.1,152.0,7.0,2,Furniture,Chairs,3,Priority Shipping,2011,Sep,09/2011,1
699,BN-2011-3102464,2011-09-21,Lily Tyler,La Baule-Escoublac,France,Central,Home Office,2011-09-23,Economy Plus,Pays de la Loire,"Safco Classic Bookcase, Metal",0.1,1182.0,499.0,3,Furniture,Bookcases,2,Priority Shipping,2011,Sep,09/2011,2
700,BN-2011-3102464,2011-09-21,Lily Tyler,La Baule-Escoublac,France,Central,Home Office,2011-09-23,Economy Plus,Pays de la Loire,"Cardinal Hole Reinforcements, Economy",0.0,21.0,9.0,4,Office Supplies,Binders,2,Priority Shipping,2011,Sep,09/2011,2
701,BN-2011-3102464,2011-09-21,Lily Tyler,La Baule-Escoublac,France,Central,Home Office,2011-09-23,Economy Plus,Pays de la Loire,"Novimex Round Labels, 5000 Label Set",0.0,13.0,6.0,2,Office Supplies,Labels,2,Priority Shipping,2011,Sep,09/2011,2
702,BN-2011-3102464,2011-09-21,Lily Tyler,La Baule-Escoublac,France,Central,Home Office,2011-09-23,Economy Plus,Pays de la Loire,"Eaton Note Cards, Multicolor",0.0,61.0,25.0,2,Office Supplies,Paper,2,Priority Shipping,2011,Sep,09/2011,2
703,AZ-2011-666847,2011-09-22,Paul Cleary,Paris,France,Central,Corporate,2011-09-26,Economy,Ile-de-France,"Ibico 3-Hole Punch, Clear",0.0,239.0,96.0,8,Office Supplies,Binders,4,Standard Shipping,2011,Sep,09/2011,3
704,AZ-2011-666847,2011-09-22,Paul Cleary,Paris,France,Central,Corporate,2011-09-26,Economy,Ile-de-France,"Samsung Headset, VoIP",0.15,187.0,59.0,3,Technology,Phones,4,Standard Shipping,2011,Sep,09/2011,3
705,AZ-2011-1776203,2011-09-23,Lily Dallachy,Verdun,France,Central,Corporate,2011-09-25,Economy Plus,Alsace-Champagne-Ardenne-Lorraine,"Stanley Highlighters, Easy-Erase",0.0,45.0,16.0,3,Office Supplies,Art,2,Priority Shipping,2011,Sep,09/2011,4
706,AZ-2011-8385833,2011-09-26,Joseph Wright,Beauvais,France,Central,Home Office,2011-09-30,Economy,Nord-Pas-de-Calais-Picardie,"Cuisinart Microwave, Red",0.1,1253.0,237.0,5,Office Supplies,Appliances,4,Standard Shipping,2011,Sep,09/2011,0
707,AZ-2011-8385833,2011-09-26,Joseph Wright,Beauvais,France,Central,Home Office,2011-09-30,Economy,Nord-Pas-de-Calais-Picardie,"Accos Rubber Bands, Assorted Sizes",0.0,42.0,10.0,3,Office Supplies,Fasteners,4,Standard Shipping,2011,Sep,09/2011,0
708,AZ-2011-8385833,2011-09-26,Joseph Wright,Beauvais,France,Central,Home Office,2011-09-30,Economy,Nord-Pas-de-Calais-Picardie,"Avery Color Coded Labels, Laser Printer Compatible",0.0,80.0,14.0,6,Office Supplies,Labels,4,Standard Shipping,2011,Sep,09/2011,0
709,AZ-2011-8385833,2011-09-26,Joseph Wright,Beauvais,France,Central,Home Office,2011-09-30,Economy,Nord-Pas-de-Calais-Picardie,"Avery Legal Exhibit Labels, 5000 Label Set",0.0,106.0,48.0,9,Office Supplies,Labels,4,Standard Shipping,2011,Sep,09/2011,0
710,AZ-2011-8385833,2011-09-26,Joseph Wright,Beauvais,France,Central,Home Office,2011-09-30,Economy,Nord-Pas-de-Calais-Picardie,"Smead Folders, Wire Frame",0.1,30.0,-1.0,2,Office Supplies,Storage,4,Standard Shipping,2011,Sep,09/2011,0
711,BN-2011-9556882,2011-09-26,Isabelle Radcliffe,Arras,France,Central,Corporate,2011-02-10,Economy,Nord-Pas-de-Calais-Picardie,"OIC Paper Clips, 12 Pack",0.0,28.0,7.0,2,Office Supplies,Fasteners,6,Standard Shipping,2011,Sep,09/2011,0
712,BN-2011-9556882,2011-09-26,Isabelle Radcliffe,Arras,France,Central,Corporate,2011-02-10,Economy,Nord-Pas-de-Calais-Picardie,"Nokia Audio Dock, with Caller ID",0.15,425.0,0.0,3,Technology,Phones,6,Standard Shipping,2011,Sep,09/2011,0
713,AZ-2011-3149617,2011-09-27,David Harney,Saint-Malo,France,Central,Corporate,2011-09-29,Priority,Brittany,"Sharp Fax Machine, High-Speed",0.15,999.0,70.0,4,Technology,Copiers,2,Priority Shipping,2011,Sep,09/2011,1
714,BN-2011-2579878,2011-09-27,Jason Martinez,Dijon,France,Central,Corporate,2011-03-10,Economy,Bourgogne-Franche-Comté,"Hamilton Beach Microwave, Black",0.1,507.0,0.0,2,Office Supplies,Appliances,6,Standard Shipping,2011,Sep,09/2011,1
715,AZ-2011-3982438,2011-09-28,Spencer Calvert,Quimper,France,Central,Corporate,2011-02-10,Economy,Brittany,"GlobeWeis Clasp Envelope, with clear poly window",0.0,13.0,5.0,1,Office Supplies,Envelopes,4,Standard Shipping,2011,Sep,09/2011,2
716,AZ-2011-3858939,2011-09-29,Julian Mack,Courbevoie,France,Central,Consumer,2011-05-10,Economy,Ile-de-France,"Boston Pens, Easy-Erase",0.0,116.0,38.0,8,Office Supplies,Art,6,Standard Shipping,2011,Sep,09/2011,3
717,AZ-2011-3858939,2011-09-29,Julian Mack,Courbevoie,France,Central,Consumer,2011-05-10,Economy,Ile-de-France,"Smead Legal Exhibit Labels, Adjustable",0.0,36.0,5.0,4,Office Supplies,Labels,6,Standard Shipping,2011,Sep,09/2011,3
718,AZ-2011-3858939,2011-09-29,Julian Mack,Courbevoie,France,Central,Consumer,2011-05-10,Economy,Ile-de-France,"Stiletto Shears, Serrated",0.0,90.0,30.0,2,Office Supplies,Supplies,6,Standard Shipping,2011,Sep,09/2011,3
719,AZ-2011-7921819,2011-09-30,Archer Hort,Toulouse,France,Central,Consumer,2011-04-10,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Safco Floating Shelf Set, Traditional",0.6,393.0,-157.0,5,Furniture,Bookcases,4,Standard Shipping,2011,Sep,09/2011,4
720,AZ-2011-7921819,2011-09-30,Archer Hort,Toulouse,France,Central,Consumer,2011-04-10,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Harbour Creations Swivel Stool, Black",0.6,142.0,-96.0,2,Furniture,Chairs,4,Standard Shipping,2011,Sep,09/2011,4
721,AZ-2011-7921819,2011-09-30,Archer Hort,Toulouse,France,Central,Consumer,2011-04-10,Economy,Languedoc-Roussillon-Midi-Pyrénées,"SAFCO Bag Chairs, Black",0.6,169.0,-182.0,9,Furniture,Chairs,4,Standard Shipping,2011,Sep,09/2011,4
722,AZ-2011-7921819,2011-09-30,Archer Hort,Toulouse,France,Central,Consumer,2011-04-10,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Ibico Hole Reinforcements, Economy",0.5,31.0,-1.0,9,Office Supplies,Binders,4,Standard Shipping,2011,Sep,09/2011,4
723,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Rubbermaid Clock, Erganomic",0.0,293.0,146.0,6,Furniture,Furnishings,7,Standard Shipping,2011,Apr,04/2011,6
724,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Hamilton Beach Coffee Grinder, Red",0.1,77.0,2.0,2,Office Supplies,Appliances,7,Standard Shipping,2011,Apr,04/2011,6
725,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Sanford Highlighters, Fluorescent",0.0,85.0,36.0,5,Office Supplies,Art,7,Standard Shipping,2011,Apr,04/2011,6
726,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Stiletto Trimmer, Serrated",0.0,276.0,16.0,7,Office Supplies,Supplies,7,Standard Shipping,2011,Apr,04/2011,6
727,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Canon Wireless Fax, Color",0.15,1292.0,-137.0,4,Technology,Copiers,7,Standard Shipping,2011,Apr,04/2011,6
728,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Panasonic Phone, Durable",0.15,361.0,132.0,5,Technology,Machines,7,Standard Shipping,2011,Apr,04/2011,6
729,AZ-2011-2730322,2011-04-10,Mark Washington,Montreuil,France,Central,Home Office,2011-11-10,Economy,Ile-de-France,"Samsung Audio Dock, VoIP",0.15,568.0,73.0,4,Technology,Phones,7,Standard Shipping,2011,Apr,04/2011,6
730,AZ-2011-9710351,2011-11-10,Demi Power,Frontignan,France,Central,Consumer,2011-11-10,Immediate,Languedoc-Roussillon-Midi-Pyrénées,"Smead Removable Labels, Laser Printer Compatible",0.0,52.0,16.0,5,Office Supplies,Labels,0,Next Day Shipping,2011,Nov,11/2011,3
731,AZ-2011-2320734,2011-10-20,Charlie Wells,Saint-Ouen,France,Central,Home Office,2011-10-25,Economy,Ile-de-France,"Eaton Parchment Paper, Premium",0.0,13.0,2.0,1,Office Supplies,Paper,5,Standard Shipping,2011,Oct,10/2011,3
732,AZ-2011-8519360,2011-10-22,Taj Knetes,Alfortville,France,Central,Consumer,2011-10-26,Economy,Ile-de-France,"Deflect-O Stacking Tray, Black",0.0,101.0,46.0,4,Furniture,Furnishings,4,Standard Shipping,2011,Oct,10/2011,5
733,AZ-2011-3586083,2011-10-24,Elijah Ruatoka,Marseille,France,Central,Home Office,2011-10-28,Economy Plus,Provence-Alpes-Côte d'Azur,"Breville Toaster, Red",0.1,69.0,18.0,1,Office Supplies,Appliances,4,Standard Shipping,2011,Oct,10/2011,0
734,AZ-2011-3586083,2011-10-24,Elijah Ruatoka,Marseille,France,Central,Home Office,2011-10-28,Economy Plus,Provence-Alpes-Côte d'Azur,"Cardinal 3-Hole Punch, Economy",0.0,144.0,65.0,5,Office Supplies,Binders,4,Standard Shipping,2011,Oct,10/2011,0
735,AZ-2011-3586083,2011-10-24,Elijah Ruatoka,Marseille,France,Central,Home Office,2011-10-28,Economy Plus,Provence-Alpes-Côte d'Azur,"Acme Scissors, Serrated",0.0,22.0,1.0,1,Office Supplies,Supplies,4,Standard Shipping,2011,Oct,10/2011,0
736,AZ-2011-9917214,2011-10-25,Millie Newman,Clermont-Ferrand,France,Central,Consumer,2011-10-29,Economy Plus,Auvergne-Rhône-Alpes,"Avery Index Tab, Clear",0.0,12.0,3.0,2,Office Supplies,Binders,4,Standard Shipping,2011,Oct,10/2011,1
737,AZ-2011-9917214,2011-10-25,Millie Newman,Clermont-Ferrand,France,Central,Consumer,2011-10-29,Economy Plus,Auvergne-Rhône-Alpes,"Cardinal Index Tab, Economy",0.0,79.0,36.0,9,Office Supplies,Binders,4,Standard Shipping,2011,Oct,10/2011,1
738,BN-2011-1885034,2011-10-25,Bethany Hunt,Reims,France,Central,Corporate,2011-10-27,Economy Plus,Alsace-Champagne-Ardenne-Lorraine,"Ibico 3-Hole Punch, Recycled",0.5,77.0,-34.0,5,Office Supplies,Binders,2,Priority Shipping,2011,Oct,10/2011,1
739,AZ-2011-504913,2011-10-26,Tyson Jonathan,Digne-les-Bains,France,Central,Consumer,2011-10-31,Economy,Provence-Alpes-Côte d'Azur,"Deflect-O Clock, Erganomic",0.0,49.0,4.0,1,Furniture,Furnishings,5,Standard Shipping,2011,Oct,10/2011,2
740,AZ-2011-9632713,2011-01-11,Isabelle Vaughan,Castres,France,Central,Consumer,2011-06-11,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Rogers Folders, Industrial",0.1,112.0,5.0,4,Office Supplies,Storage,5,Standard Shipping,2011,Jan,01/2011,1
741,AZ-2011-8898585,2011-03-11,Isabelle Vaughan,Lyon,France,Central,Consumer,2011-07-11,Economy Plus,Auvergne-Rhône-Alpes,"Eldon Box, Wire Frame",0.1,25.0,6.0,3,Office Supplies,Storage,4,Standard Shipping,2011,Mar,03/2011,4
742,AZ-2011-9028844,2011-03-11,Leah Marsh,Allauch,France,Central,Corporate,2011-07-11,Economy,Provence-Alpes-Côte d'Azur,"Novimex Swivel Stool, Set of Two",0.1,1200.0,373.0,8,Furniture,Chairs,4,Standard Shipping,2011,Mar,03/2011,4
743,AZ-2011-9028844,2011-03-11,Leah Marsh,Allauch,France,Central,Corporate,2011-07-11,Economy,Provence-Alpes-Côte d'Azur,"Xerox Computer Printout Paper, Multicolor",0.0,83.0,18.0,3,Office Supplies,Paper,4,Standard Shipping,2011,Mar,03/2011,4
744,AZ-2011-3004753,2011-03-11,Ruby Blomfield,Montreuil,France,Central,Consumer,2011-07-11,Economy,Ile-de-France,"Wilson Jones Binding Machine, Economy",0.0,147.0,53.0,3,Office Supplies,Binders,4,Standard Shipping,2011,Mar,03/2011,4
745,AZ-2011-9431896,2011-05-11,Ashton Charles,Nice,France,Central,Consumer,2011-09-11,Economy Plus,Provence-Alpes-Côte d'Azur,"Cisco Smart Phone, with Caller ID",0.15,4449.0,1518.0,8,Technology,Phones,4,Standard Shipping,2011,May,05/2011,2
746,BN-2011-1486107,2011-06-11,Annabelle Heydon,Laval,France,Central,Home Office,2011-08-11,Priority,Pays de la Loire,"Novimex Steel Folding Chair, Red",0.1,148.0,54.0,2,Furniture,Chairs,2,Priority Shipping,2011,Jun,06/2011,5
747,BN-2011-1486107,2011-06-11,Annabelle Heydon,Laval,France,Central,Home Office,2011-08-11,Priority,Pays de la Loire,"Fiskars Trimmer, Easy Grip",0.0,44.0,16.0,1,Office Supplies,Supplies,2,Priority Shipping,2011,Jun,06/2011,5
748,BN-2011-1486107,2011-06-11,Annabelle Heydon,Laval,France,Central,Home Office,2011-08-11,Priority,Pays de la Loire,"Konica Inkjet, White",0.15,1320.0,357.0,5,Technology,Machines,2,Priority Shipping,2011,Jun,06/2011,5
749,AZ-2011-6783792,2011-08-11,Tyson Brookman,Paris,France,Central,Consumer,2011-10-11,Priority,Ile-de-France,"Cardinal Binder, Economy",0.0,83.0,31.0,6,Office Supplies,Binders,2,Priority Shipping,2011,Aug,08/2011,3
750,AZ-2011-5476846,2011-08-11,Ethan Barrett,Longjumeau,France,Central,Consumer,2011-11-11,Economy Plus,Ile-de-France,"Binney & Smith Pencil Sharpener, Easy-Erase",0.0,84.0,9.0,3,Office Supplies,Art,3,Priority Shipping,2011,Aug,08/2011,3
751,AZ-2011-6019271,2011-09-11,Brooke Horton,Paris,France,Central,Consumer,2011-12-11,Economy Plus,Ile-de-France,"Harbour Creations Chairmat, Black",0.1,188.0,23.0,3,Furniture,Chairs,3,Priority Shipping,2011,Sep,09/2011,6
752,AZ-2011-6019271,2011-09-11,Brooke Horton,Paris,France,Central,Consumer,2011-12-11,Economy Plus,Ile-de-France,"Stockwell Staples, Assorted Sizes",0.0,33.0,14.0,4,Office Supplies,Fasteners,3,Priority Shipping,2011,Sep,09/2011,6
753,AZ-2011-6019271,2011-09-11,Brooke Horton,Paris,France,Central,Consumer,2011-12-11,Economy Plus,Ile-de-France,"Apple Speaker Phone, Cordless",0.15,643.0,53.0,6,Technology,Phones,3,Priority Shipping,2011,Sep,09/2011,6
754,AZ-2011-3903564,2011-10-11,Toby Clunie,Paris,France,Central,Consumer,2011-11-17,Economy,Ile-de-France,"Ames Peel and Seal, with clear poly window",0.0,44.0,20.0,2,Office Supplies,Envelopes,7,Standard Shipping,2011,Oct,10/2011,1
755,BN-2011-3910885,2011-11-11,Nate Dacey,Mougins,France,Central,Consumer,2011-11-16,Economy,Provence-Alpes-Côte d'Azur,"Stanley Pencil Sharpener, Water Color",0.0,50.0,3.0,2,Office Supplies,Art,5,Standard Shipping,2011,Nov,11/2011,4
756,BN-2011-3910885,2011-11-11,Nate Dacey,Mougins,France,Central,Consumer,2011-11-16,Economy,Provence-Alpes-Côte d'Azur,"Ames Manila Envelope, Recycled",0.0,23.0,9.0,1,Office Supplies,Envelopes,5,Standard Shipping,2011,Nov,11/2011,4
757,BN-2011-3910885,2011-11-11,Nate Dacey,Mougins,France,Central,Consumer,2011-11-16,Economy,Provence-Alpes-Côte d'Azur,"Rogers Lockers, Blue",0.1,952.0,-32.0,5,Office Supplies,Storage,5,Standard Shipping,2011,Nov,11/2011,4
758,AZ-2011-4452827,2011-11-13,Jake Barry,Lisieux,France,Central,Home Office,2011-11-19,Economy,Normandy,"Acco 3-Hole Punch, Clear",0.0,89.0,15.0,3,Office Supplies,Binders,6,Standard Shipping,2011,Nov,11/2011,6
759,AZ-2011-4452827,2011-11-13,Jake Barry,Lisieux,France,Central,Home Office,2011-11-19,Economy,Normandy,"Stiletto Shears, High Speed",0.0,144.0,13.0,3,Office Supplies,Supplies,6,Standard Shipping,2011,Nov,11/2011,6
760,AZ-2011-8642559,2011-11-15,Archer Hort,Vannes,France,Central,Consumer,2011-11-18,Priority,Brittany,"BIC Canvas, Fluorescent",0.0,165.0,58.0,3,Office Supplies,Art,3,Priority Shipping,2011,Nov,11/2011,1
761,AZ-2011-8642559,2011-11-15,Archer Hort,Vannes,France,Central,Consumer,2011-11-18,Priority,Brittany,"Wilson Jones Binding Machine, Economy",0.0,147.0,53.0,3,Office Supplies,Binders,3,Priority Shipping,2011,Nov,11/2011,1
762,AZ-2011-9747665,2011-11-18,Tammy Chamblee,Lille,France,Central,Consumer,2011-11-22,Economy,Nord-Pas-de-Calais-Picardie,"Safco Library with Doors, Mobile",0.1,3178.0,-177.0,9,Furniture,Bookcases,4,Standard Shipping,2011,Nov,11/2011,4
763,AZ-2011-9747665,2011-11-18,Tammy Chamblee,Lille,France,Central,Consumer,2011-11-22,Economy,Nord-Pas-de-Calais-Picardie,"Hon Chairmat, Black",0.1,669.0,-45.0,14,Furniture,Chairs,4,Standard Shipping,2011,Nov,11/2011,4
764,AZ-2011-9747665,2011-11-18,Tammy Chamblee,Lille,France,Central,Consumer,2011-11-22,Economy,Nord-Pas-de-Calais-Picardie,"Kraft Peel and Seal, Security-Tint",0.0,23.0,4.0,1,Office Supplies,Envelopes,4,Standard Shipping,2011,Nov,11/2011,4
765,AZ-2011-6256805,2011-11-21,Zoe Lowin,Antibes,France,Central,Consumer,2011-11-27,Economy,Provence-Alpes-Côte d'Azur,"Wilson Jones Binder Covers, Durable",0.0,51.0,23.0,4,Office Supplies,Binders,6,Standard Shipping,2011,Nov,11/2011,0
766,AZ-2011-6256805,2011-11-21,Zoe Lowin,Antibes,France,Central,Consumer,2011-11-27,Economy,Provence-Alpes-Côte d'Azur,"Elite Box Cutter, Steel",0.0,69.0,27.0,2,Office Supplies,Supplies,6,Standard Shipping,2011,Nov,11/2011,0
767,BN-2011-2329209,2011-11-21,Tyson Jonathan,Muret,France,Central,Consumer,2011-11-25,Economy,Languedoc-Roussillon-Midi-Pyrénées,"SAFCO Steel Folding Chair, Red",0.1,231.0,95.0,3,Furniture,Chairs,4,Standard Shipping,2011,Nov,11/2011,0
768,BN-2011-2329209,2011-11-21,Tyson Jonathan,Muret,France,Central,Consumer,2011-11-25,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Stockwell Thumb Tacks, Bulk Pack",0.0,66.0,16.0,5,Office Supplies,Fasteners,4,Standard Shipping,2011,Nov,11/2011,0
769,BN-2011-191610,2011-11-22,Molly Hawkins,Reims,France,Central,Home Office,2011-11-29,Economy,Alsace-Champagne-Ardenne-Lorraine,"Smead Trays, Blue",0.6,58.0,-68.0,3,Office Supplies,Storage,7,Standard Shipping,2011,Nov,11/2011,1
770,BN-2011-191610,2011-11-22,Molly Hawkins,Reims,France,Central,Home Office,2011-11-29,Economy,Alsace-Champagne-Ardenne-Lorraine,"Acme Ruler, High Speed",0.5,25.0,-23.0,3,Office Supplies,Supplies,7,Standard Shipping,2011,Nov,11/2011,1
771,AZ-2011-2690707,2011-11-23,Rory Martindale,Carcassonne,France,Central,Consumer,2011-11-29,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Avery 3-Hole Punch, Recycled",0.0,56.0,0.0,2,Office Supplies,Binders,6,Standard Shipping,2011,Nov,11/2011,2
772,AZ-2011-2690707,2011-11-23,Rory Martindale,Carcassonne,France,Central,Consumer,2011-11-29,Economy,Languedoc-Roussillon-Midi-Pyrénées,"Ames Manila Envelope, Recycled",0.0,47.0,18.0,2,Office Supplies,Envelopes,6,Standard Shipping,2011,Nov,11/2011,2
773,AZ-2011-9147201,2011-11-27,Dominic Jordan,Grigny,France,Central,Consumer,2011-01-12,Economy,Ile-de-France,"Stanley Pens, Easy-Erase",0.0,52.0,23.0,5,Office Supplies,Art,4,Standard Shipping,2011,Nov,11/2011,6
774,AZ-2011-4765625,2011-11-29,Lilly Le Grand,La Seyne-sur-Mer,France,Central,Home Office,2011-06-12,Economy,Provence-Alpes-Côte d'Azur,"Boston Pencil Sharpener, Easy-Erase",0.0,60.0,10.0,2,Office Supplies,Art,7,Standard Shipping,2011,Nov,11/2011,1
775,AZ-2011-4765625,2011-11-29,Lilly Le Grand,La Seyne-sur-Mer,France,Central,Home Office,2011-06-12,Economy,Provence-Alpes-Côte d'Azur,"Green Bar Note Cards, Multicolor",0.0,170.0,69.0,5,Office Supplies,Paper,7,Standard Shipping,2011,Nov,11/2011,1
776,AZ-2011-4765625,2011-11-29,Lilly Le Grand,La Seyne-sur-Mer,France,Central,Home Office,2011-06-12,Economy,Provence-Alpes-Côte d'Azur,"Hewlett Fax Machine, Digital",0.15,1630.0,594.0,6,Technology,Copiers,7,Standard Shipping,2011,Nov,11/2011,1
777,AZ-2011-8742152,2011-11-30,Amelie North,Paris,France,Central,Corporate,2011-01-12,Priority,Ile-de-France,"Harbour Creations Chairmat, Black",0.1,689.0,84.0,11,Furniture,Chairs,1,Next Day Shipping,2011,Nov,11/2011,2
778,AZ-2011-8742152,2011-11-30,Amelie North,Paris,France,Central,Corporate,2011-01-12,Priority,Ile-de-France,"Avery Binder, Clear",0.0,62.0,6.0,5,Office Supplies,Binders,1,Next Day Shipping,2011,Nov,11/2011,2
779,BN-2011-3829449,2011-01-12,Alex Greenwood,Paris,France,Central,Consumer,2011-05-12,Economy,Ile-de-France,"Avery Shipping Labels, Alphabetical",0.0,12.0,4.0,1,Office Supplies,Labels,4,Standard Shipping,2011,Jan,01/2011,2
780,BN-2011-3829449,2011-01-12,Alex Greenwood,Paris,France,Central,Consumer,2011-05-12,Economy,Ile-de-France,"Eldon Shelving, Single Width",0.1,392.0,-44.0,9,Office Supplies,Storage,4,Standard Shipping,2011,Jan,01/2011,2
781,AZ-2011-1930058,2011-02-12,Matthew Gill,Villeurbanne,France,Central,Home Office,2011-08-12,Economy,Auvergne-Rhône-Alpes,"Sanford Markers, Easy-Erase",0.0,71.0,1.0,3,Office Supplies,Art,6,Standard Shipping,2011,Feb,02/2011,5
782,AZ-2011-9670304,2011-02-12,Harry Josephson,Paris,France,Central,Consumer,2011-03-12,Priority,Ile-de-France,"Avery Binding Machine, Clear",0.0,676.0,81.0,14,Office Supplies,Binders,1,Next Day Shipping,2011,Feb,02/2011,5
783,AZ-2011-9670304,2011-02-12,Harry Josephson,Paris,France,Central,Consumer,2011-03-12,Priority,Ile-de-France,"Fellowes File Cart, Single Width",0.1,371.0,-41.0,3,Office Supplies,Storage,1,Next Day Shipping,2011,Feb,02/2011,5
784,AZ-2011-9670304,2011-02-12,Harry Josephson,Paris,France,Central,Consumer,2011-03-12,Priority,Ile-de-France,"Logitech Flash Drive, Bluetooth",0.0,31.0,13.0,1,Technology,Accessories,1,Next Day Shipping,2011,Feb,02/2011,5
785,AZ-2011-9670304,2011-02-12,Harry Josephson,Paris,France,Central,Consumer,2011-03-12,Priority,Ile-de-France,"Brother Ink, Color",0.15,379.0,152.0,3,Technology,Copiers,1,Next Day Shipping,2011,Feb,02/2011,5
786,AZ-2011-9670304,2011-02-12,Harry Josephson,Paris,France,Central,Consumer,2011-03-12,Priority,Ile-de-France,"Konica Calculator, Wireless",0.15,219.0,82.0,5,Technology,Machines,1,Next Day Shipping,2011,Feb,02/2011,5
787,AZ-2011-2030946,2011-03-12,Leroy Samson,Grenoble,France,Central,Home Office,2011-08-12,Economy,Auvergne-Rhône-Alpes,"Cuisinart Toaster, Red",0.1,144.0,35.0,3,Office Supplies,Appliances,5,Standard Shipping,2011,Mar,03/2011,5
788,AZ-2011-2030946,2011-03-12,Leroy Samson,Grenoble,France,Central,Home Office,2011-08-12,Economy,Auvergne-Rhône-Alpes,"Rogers Box, Wire Frame",0.1,41.0,1.0,2,Office Supplies,Storage,5,Standard Shipping,2011,Mar,03/2011,5
789,AZ-2011-2905039,2011-06-12,Andres Woodruff,Firminy,France,Central,Home Office,2011-11-12,Economy,Auvergne-Rhône-Alpes,"Hon Executive Leather Armchair, Black",0.1,1234.0,370.0,3,Furniture,Chairs,5,Standard Shipping,2011,Jun,06/2011,6
